Zipcode, Latest_File, Last_Updated
01944,results_MA/01944_CI1_121119_15_29_21.csv,12/11/19 15:29
02770,results_MA/02770_CI2_120819_14_32_26.csv,12/08/19 14:32
01474,results_MA/01474_CI5_120819_14_38_08.csv,12/08/19 14:38
02355,results_MA/02355_CI2_120819_14_30_20.csv,12/08/19 14:30
02170,results_MA/02170_CI1_120819_14_38_26.csv,12/08/19 14:38
02720,results_MA/02720_CI1_121119_15_28_59.csv,12/11/19 15:28
01270,results_MA/01270_CI4_120819_14_34_03.csv,12/08/19 14:34
02143,results_MA/02143_CI2_120819_14_30_48.csv,12/08/19 14:30
02466,results_MA/02466_CI2_120819_14_32_45.csv,12/08/19 14:32
02322,results_MA/02322_CI1_120819_14_30_19.csv,12/08/19 14:30
01255,results_MA/01255_CI4_120819_14_35_11.csv,12/08/19 14:35
02180,results_MA/02180_CI2_120819_14_37_41.csv,12/08/19 14:37
01720,results_MA/01720_CI2_120819_14_36_13.csv,12/08/19 14:36
01237,results_MA/01237_CI1_121119_15_28_30.csv,12/11/19 15:28
02379,results_MA/02379_CI1_120819_14_30_40.csv,12/08/19 14:30
01343,results_MA/01343_CI1_120819_14_33_59.csv,12/08/19 14:33
02568,results_MA/02568_CI2_120819_14_31_07.csv,12/08/19 14:31
02631,results_MA/02631_CI2_120819_14_30_42.csv,12/08/19 14:30
01082,results_MA/01082_CI1_120819_14_31_09.csv,12/08/19 14:31
01003,results_MA/01003_CI4_120819_14_34_43.csv,12/08/19 14:34
02330,results_MA/02330_CI2_120819_14_35_02.csv,12/08/19 14:35
02646,results_MA/02646_CI2_120819_14_29_52.csv,12/08/19 14:29
02769,results_MA/02769_CI1_121119_15_28_35.csv,12/11/19 15:28
01230,results_MA/01230_CI1_120819_14_31_44.csv,12/08/19 14:31
01562,results_MA/01562_CI1_121119_15_28_21.csv,12/11/19 15:28
01074,results_MA/01074_CI1_120819_14_37_25.csv,12/08/19 14:37
01201,results_MA/01201_CI4_120819_14_35_48.csv,12/08/19 14:35
01106,results_MA/01106_CI4_121119_15_28_19.csv,12/11/19 15:28
01830,results_MA/01830_CI1_120819_14_31_12.csv,12/08/19 14:31
02345,results_MA/02345_CI2_120819_14_31_54.csv,12/08/19 14:31
02032,results_MA/02032_CI2_120819_14_30_09.csv,12/08/19 14:30
02339,results_MA/02339_CI1_120819_14_35_23.csv,12/08/19 14:35
02632,results_MA/02632_CI2_121119_15_29_13.csv,12/11/19 15:29
01245,results_MA/01245_CI1_121119_15_28_29.csv,12/11/19 15:28
01144,results_MA/01144_CI4_120819_14_30_36.csv,12/08/19 14:30
01440,results_MA/01440_CI1_120819_14_33_44.csv,12/08/19 14:33
02476,results_MA/02476_CI2_121119_15_29_29.csv,12/11/19 15:29
01588,results_MA/01588_CI1_120819_14_35_35.csv,12/08/19 14:35
02035,results_MA/02035_CI1_120819_14_30_22.csv,12/08/19 14:30
02421,results_MA/02421_CI2_120819_14_34_27.csv,12/08/19 14:34
02675,results_MA/02675_CI2_120819_14_38_24.csv,12/08/19 14:38
01220,results_MA/01220_CI1_121119_15_28_11.csv,12/11/19 15:28
02343,results_MA/02343_CI1_120819_14_31_49.csv,12/08/19 14:31
01089,results_MA/01089_CI4_121119_15_29_02.csv,12/11/19 15:29
02337,results_MA/02337_CI1_120819_14_35_28.csv,12/08/19 14:35
02128,results_MA/02128_CI2_120819_14_30_45.csv,12/08/19 14:30
02724,results_MA/02724_CI1_120819_14_33_16.csv,12/08/19 14:33
01038,results_MA/01038_CI4_120819_14_37_02.csv,12/08/19 14:37
02557,results_MA/02557_CI2_120819_14_31_40.csv,12/08/19 14:31
01835,results_MA/01835_CI1_120819_14_36_52.csv,12/08/19 14:36
02715,results_MA/02715_CI1_120819_14_35_20.csv,12/08/19 14:35
02745,results_MA/02745_CI2_120819_14_30_05.csv,12/08/19 14:30
02071,results_MA/02071_CI2_120819_14_34_36.csv,12/08/19 14:34
01525,results_MA/01525_CI1_120819_14_33_57.csv,12/08/19 14:33
02040,results_MA/02040_CI1_121119_15_28_15.csv,12/11/19 15:28
01039,results_MA/01039_CI1_120819_14_34_26.csv,12/08/19 14:34
02703,results_MA/02703_CI1_120819_14_32_24.csv,12/08/19 14:32
01337,results_MA/01337_CI4_120819_14_38_13.csv,12/08/19 14:38
01036,results_MA/01036_CI1_120819_14_36_09.csv,12/08/19 14:36
01451,results_MA/01451_CI1_120819_14_31_39.csv,12/08/19 14:31
01223,results_MA/01223_CI4_120819_14_36_34.csv,12/08/19 14:36
02139,results_MA/02139_CI2_120819_14_37_15.csv,12/08/19 14:37
02041,results_MA/02041_CI2_120819_14_31_46.csv,12/08/19 14:31
01066,results_MA/01066_CI4_121119_15_29_14.csv,12/11/19 15:29
01776,results_MA/01776_CI2_120819_14_33_05.csv,12/08/19 14:33
01840,results_MA/01840_CI1_121119_15_29_04.csv,12/11/19 15:29
02132,results_MA/02132_CI2_120819_14_38_27.csv,12/08/19 14:38
01611,results_MA/01611_CI1_120819_14_36_53.csv,12/08/19 14:36
02120,results_MA/02120_CI2_120819_14_30_57.csv,12/08/19 14:30
02050,results_MA/02050_CI2_121119_15_28_13.csv,12/11/19 15:28
01380,results_MA/01380_CI1_120819_14_32_58.csv,12/08/19 14:32
02113,results_MA/02113_CI2_120819_14_34_32.csv,12/08/19 14:34
02635,results_MA/02635_CI2_121119_15_28_50.csv,12/11/19 15:28
02341,results_MA/02341_CI1_120819_14_34_06.csv,12/08/19 14:34
02447,results_MA/02447_CI2_120819_14_31_43.csv,12/08/19 14:31
02072,results_MA/02072_CI1_120819_14_34_41.csv,12/08/19 14:34
02338,results_MA/02338_CI1_120819_14_37_17.csv,12/08/19 14:37
01702,results_MA/01702_CI2_120819_14_34_25.csv,12/08/19 14:34
02740,results_MA/02740_CI2_120819_14_37_23.csv,12/08/19 14:37
02482,results_MA/02482_CI2_120819_14_32_43.csv,12/08/19 14:32
01810,results_MA/01810_CI1_120819_14_30_00.csv,12/08/19 14:30
02601,results_MA/02601_CI2_120819_14_36_11.csv,12/08/19 14:36
02203,results_MA/02203_CI2_120819_14_37_21.csv,12/08/19 14:37
02129,results_MA/02129_CI2_120819_14_37_59.csv,12/08/19 14:37
01330,results_MA/01330_CI4_120819_14_35_54.csv,12/08/19 14:35
01103,results_MA/01103_CI4_121119_15_28_23.csv,12/11/19 15:28
01879,results_MA/01879_CI1_120819_14_30_16.csv,12/08/19 14:30
01608,results_MA/01608_CI1_121119_15_29_15.csv,12/11/19 15:29
01247,results_MA/01247_CI1_120819_14_35_19.csv,12/08/19 14:35
02553,results_MA/02553_CI2_120819_14_33_13.csv,12/08/19 14:33
01085,results_MA/01085_CI4_120819_14_32_07.csv,12/08/19 14:32
02539,results_MA/02539_CI2_120819_14_33_33.csv,12/08/19 14:33
02176,results_MA/02176_CI1_120819_14_38_16.csv,12/08/19 14:38
02305,results_MA/02305_CI1_120819_14_37_30.csv,12/08/19 14:37
02125,results_MA/02125_CI2_120819_14_36_14.csv,12/08/19 14:36
02055,results_MA/02055_CI1_120819_14_32_41.csv,12/08/19 14:32
02133,results_MA/02133_CI2_120819_14_30_38.csv,12/08/19 14:30
01542,results_MA/01542_CI1_120819_14_38_19.csv,12/08/19 14:38
01904,results_MA/01904_CI1_120819_14_34_46.csv,12/08/19 14:34
02639,results_MA/02639_CI2_120819_14_33_09.csv,12/08/19 14:33
02081,results_MA/02081_CI2_121119_15_29_11.csv,12/11/19 15:29
02633,results_MA/02633_CI2_120819_14_32_54.csv,12/08/19 14:32
01243,results_MA/01243_CI4_120819_14_38_04.csv,12/08/19 14:38
02061,results_MA/02061_CI1_121119_15_28_10.csv,12/11/19 15:28
01463,results_MA/01463_CI1_120819_14_30_38.csv,12/08/19 14:30
01057,results_MA/01057_CI1_120819_14_30_29.csv,12/08/19 14:30
01865,results_MA/01865_CI1_121119_15_28_32.csv,12/11/19 15:28
02215,results_MA/02215_CI2_120819_14_32_59.csv,12/08/19 14:32
02357,results_MA/02357_CI1_120819_14_34_54.csv,12/08/19 14:34
01349,results_MA/01349_CI4_120819_14_37_08.csv,12/08/19 14:37
02671,results_MA/02671_CI2_121119_15_28_37.csv,12/11/19 15:28
02562,results_MA/02562_CI2_120819_14_37_09.csv,12/08/19 14:37
01805,results_MA/01805_CI2_120819_14_37_32.csv,12/08/19 14:37
02534,results_MA/02534_CI2_120819_14_32_49.csv,12/08/19 14:32
01069,results_MA/01069_CI1_120819_14_36_28.csv,12/08/19 14:36
02163,results_MA/02163_CI2_120819_14_31_59.csv,12/08/19 14:31
01060,results_MA/01060_CI1_120819_14_35_53.csv,12/08/19 14:35
01464,results_MA/01464_CI1_120819_14_37_42.csv,12/08/19 14:37
02719,results_MA/02719_CI2_120819_14_37_26.csv,12/08/19 14:37
02137,results_MA/02137_CI2_120819_14_33_04.csv,12/08/19 14:33
01128,results_MA/01128_CI4_120819_14_38_12.csv,12/08/19 14:38
01236,results_MA/01236_CI1_120819_14_35_08.csv,12/08/19 14:35
02575,results_MA/02575_CI2_120819_14_38_15.csv,12/08/19 14:38
01256,results_MA/01256_CI4_120819_14_30_08.csv,12/08/19 14:30
01516,results_MA/01516_CI1_120819_14_31_58.csv,12/08/19 14:31
01225,results_MA/01225_CI1_120819_14_37_47.csv,12/08/19 14:37
01264,results_MA/01264_CI4_120819_14_34_11.csv,12/08/19 14:34
02666,results_MA/02666_CI2_120819_14_36_12.csv,12/08/19 14:36
01473,results_MA/01473_CI1_120819_14_30_05.csv,12/08/19 14:30
02662,results_MA/02662_CI2_120819_14_34_56.csv,12/08/19 14:34
02649,results_MA/02649_CI2_121119_15_28_06.csv,12/11/19 15:28
02141,results_MA/02141_CI2_120819_14_36_51.csv,12/08/19 14:36
02302,results_MA/02302_CI1_120819_14_34_39.csv,12/08/19 14:34
01240,results_MA/01240_CI1_120819_14_34_17.csv,12/08/19 14:34
02561,results_MA/02561_CI2_120819_14_33_41.csv,12/08/19 14:33
02020,results_MA/02020_CI2_120819_14_33_40.csv,12/08/19 14:33
01851,results_MA/01851_CI1_120819_14_29_51.csv,12/08/19 14:29
02468,results_MA/02468_CI2_121119_15_28_38.csv,12/11/19 15:28
02712,results_MA/02712_CI1_120819_14_32_06.csv,12/08/19 14:32
02222,results_MA/02222_CI2_120819_14_32_09.csv,12/08/19 14:32
01730,results_MA/01730_CI2_120819_14_33_01.csv,12/08/19 14:33
01267,results_MA/01267_CI1_120819_14_33_28.csv,12/08/19 14:33
02019,results_MA/02019_CI1_120819_14_35_23.csv,12/08/19 14:35
01950,results_MA/01950_CI1_120819_14_34_47.csv,12/08/19 14:34
02191,results_MA/02191_CI1_121119_15_28_40.csv,12/11/19 15:28
01083,results_MA/01083_CI1_120819_14_31_47.csv,12/08/19 14:31
01560,results_MA/01560_CI1_120819_14_36_25.csv,12/08/19 14:36
02186,results_MA/02186_CI2_120819_14_35_14.csv,12/08/19 14:35
02645,results_MA/02645_CI2_120819_14_33_37.csv,12/08/19 14:33
02462,results_MA/02462_CI2_120819_14_37_19.csv,12/08/19 14:37
01341,results_MA/01341_CI4_120819_14_37_53.csv,12/08/19 14:37
01740,results_MA/01740_CI1_120819_14_31_30.csv,12/08/19 14:31
02660,results_MA/02660_CI2_120819_14_34_58.csv,12/08/19 14:34
01151,results_MA/01151_CI4_120819_14_37_31.csv,12/08/19 14:37
01603,results_MA/01603_CI1_121119_15_28_53.csv,12/11/19 15:28
01721,results_MA/01721_CI2_120819_14_31_53.csv,12/08/19 14:31
01610,results_MA/01610_CI1_120819_14_36_20.csv,12/08/19 14:36
02451,results_MA/02451_CI2_120819_14_35_25.csv,12/08/19 14:35
01467,results_MA/01467_CI1_120819_14_35_00.csv,12/08/19 14:35
01009,results_MA/01009_CI1_121119_15_29_17.csv,12/11/19 15:29
02199,results_MA/02199_CI2_120819_14_37_39.csv,12/08/19 14:37
01346,results_MA/01346_CI1_120819_14_33_39.csv,12/08/19 14:33
02109,results_MA/02109_CI2_120819_14_37_49.csv,12/08/19 14:37
02478,results_MA/02478_CI2_120819_14_33_18.csv,12/08/19 14:33
02664,results_MA/02664_CI2_120819_14_30_28.csv,12/08/19 14:30
02111,results_MA/02111_CI2_032020_02_01_41.csv,03/20/20 02:01
01005,results_MA/01005_CI1_032020_02_01_42.csv,03/20/20 02:01
02043,results_MA/02043_CI1_032020_02_01_43.csv,03/20/20 02:01
01252,results_MA/01252_CI1_032020_02_01_45.csv,03/20/20 02:01
02143,results_MA/02143_CI2_032020_02_01_46.csv,03/20/20 02:01
01072,results_MA/01072_CI1_032020_02_01_47.csv,03/20/20 02:01
01907,results_MA/01907_CI1_032020_02_01_49.csv,03/20/20 02:01
01337,results_MA/01337_CI4_032020_02_01_50.csv,03/20/20 02:01
02576,results_MA/02576_CI2_032020_02_01_51.csv,03/20/20 02:01
01890,results_MA/01890_CI2_032020_02_01_52.csv,03/20/20 02:01
01128,results_MA/01128_CI4_032020_02_01_54.csv,03/20/20 02:01
02632,results_MA/02632_CI2_032020_02_01_55.csv,03/20/20 02:01
01350,results_MA/01350_CI1_032020_02_01_56.csv,03/20/20 02:01
02564,results_MA/02564_CI3_032020_02_01_57.csv,03/20/20 02:01
01224,results_MA/01224_CI4_032020_02_01_58.csv,03/20/20 02:01
01057,results_MA/01057_CI1_032020_02_02_00.csv,03/20/20 02:02
02747,results_MA/02747_CI2_032020_02_02_01.csv,03/20/20 02:02
02539,results_MA/02539_CI2_032020_02_02_03.csv,03/20/20 02:02
02093,results_MA/02093_CI1_032020_02_02_04.csv,03/20/20 02:02
01380,results_MA/01380_CI1_032020_02_02_05.csv,03/20/20 02:02
02019,results_MA/02019_CI1_032020_02_02_07.csv,03/20/20 02:02
01355,results_MA/01355_CI1_032020_02_02_08.csv,03/20/20 02:02
01451,results_MA/01451_CI1_032020_02_02_10.csv,03/20/20 02:02
01245,results_MA/01245_CI1_032020_02_02_11.csv,03/20/20 02:02
02762,results_MA/02762_CI1_032020_02_02_12.csv,03/20/20 02:02
02180,results_MA/02180_CI2_032020_02_02_13.csv,03/20/20 02:02
01111,results_MA/01111_CI4_032020_02_02_15.csv,03/20/20 02:02
01094,results_MA/01094_CI1_032020_02_02_16.csv,03/20/20 02:02
01354,results_MA/01354_CI4_032020_02_02_18.csv,03/20/20 02:02
02124,results_MA/02124_CI2_032020_02_02_20.csv,03/20/20 02:02
02575,results_MA/02575_CI2_032020_02_02_21.csv,03/20/20 02:02
02126,results_MA/02126_CI2_032020_02_02_23.csv,03/20/20 02:02
01347,results_MA/01347_CI4_032020_02_02_24.csv,03/20/20 02:02
01824,results_MA/01824_CI1_032020_02_02_25.csv,03/20/20 02:02
01475,results_MA/01475_CI1_032020_02_02_26.csv,03/20/20 02:02
02203,results_MA/02203_CI2_032020_02_02_28.csv,03/20/20 02:02
02675,results_MA/02675_CI2_032020_02_02_29.csv,03/20/20 02:02
01109,results_MA/01109_CI4_032020_02_02_30.csv,03/20/20 02:02
02047,results_MA/02047_CI2_032020_02_02_32.csv,03/20/20 02:02
01096,results_MA/01096_CI1_032020_02_02_33.csv,03/20/20 02:02
01601,results_MA/01601_CI1_032020_02_02_35.csv,03/20/20 02:02
01077,results_MA/01077_CI4_032020_02_02_36.csv,03/20/20 02:02
01527,results_MA/01527_CI1_032020_02_03_23.csv,03/20/20 02:03
01031,results_MA/01031_CI1_032020_02_03_25.csv,03/20/20 02:03
02721,results_MA/02721_CI1_032020_02_03_26.csv,03/20/20 02:03
01590,results_MA/01590_CI1_032020_02_03_28.csv,03/20/20 02:03
02559,results_MA/02559_CI2_032020_02_03_30.csv,03/20/20 02:03
01569,results_MA/01569_CI1_032020_02_03_31.csv,03/20/20 02:03
02453,results_MA/02453_CI2_032020_02_03_33.csv,03/20/20 02:03
01264,results_MA/01264_CI4_032020_02_03_34.csv,03/20/20 02:03
02113,results_MA/02113_CI2_032020_02_03_36.csv,03/20/20 02:03
01366,results_MA/01366_CI1_032020_02_03_38.csv,03/20/20 02:03
02050,results_MA/02050_CI2_032020_02_03_40.csv,03/20/20 02:03
01349,results_MA/01349_CI4_032020_02_03_41.csv,03/20/20 02:03
01038,results_MA/01038_CI4_032020_02_03_43.csv,03/20/20 02:03
01922,results_MA/01922_CI1_032020_02_03_44.csv,03/20/20 02:03
02664,results_MA/02664_CI2_032020_02_03_45.csv,03/20/20 02:03
02635,results_MA/02635_CI2_032020_02_03_46.csv,03/20/20 02:03
01609,results_MA/01609_CI1_032020_02_03_48.csv,03/20/20 02:03
01368,results_MA/01368_CI1_032020_02_03_50.csv,03/20/20 02:03
01845,results_MA/01845_CI1_032020_02_03_52.csv,03/20/20 02:03
01070,results_MA/01070_CI4_032020_02_03_53.csv,03/20/20 02:03
02150,results_MA/02150_CI2_032020_02_12_24.csv,03/20/20 02:12
02357,results_MA/02357_CI1_032020_02_12_26.csv,03/20/20 02:12
01331,results_MA/01331_CI1_032020_02_12_27.csv,03/20/20 02:12
01982,results_MA/01982_CI1_032020_02_12_29.csv,03/20/20 02:12
02351,results_MA/02351_CI1_032020_02_12_30.csv,03/20/20 02:12
02715,results_MA/02715_CI1_032020_02_12_31.csv,03/20/20 02:12
02538,results_MA/02538_CI2_032020_02_12_34.csv,03/20/20 02:12
02651,results_MA/02651_CI2_032020_02_12_36.csv,03/20/20 02:12
02672,results_MA/02672_CI2_032020_02_12_37.csv,03/20/20 02:12
02130,results_MA/02130_CI2_032020_02_12_39.csv,03/20/20 02:12
01089,results_MA/01089_CI4_032020_02_12_41.csv,03/20/20 02:12
01885,results_MA/01885_CI1_032020_02_12_42.csv,03/20/20 02:12
01571,results_MA/01571_CI1_032020_02_12_44.csv,03/20/20 02:12
01501,results_MA/01501_CI1_032020_02_12_45.csv,03/20/20 02:12
01001,results_MA/01001_CI4_032020_02_12_47.csv,03/20/20 02:12
02355,results_MA/02355_CI2_032020_02_12_48.csv,03/20/20 02:12
02601,results_MA/02601_CI2_032020_02_12_49.csv,03/20/20 02:12
01080,results_MA/01080_CI1_032020_02_12_52.csv,03/20/20 02:12
01367,results_MA/01367_CI1_032020_02_12_53.csv,03/20/20 02:12
01202,results_MA/01202_CI4_032020_02_12_55.csv,03/20/20 02:12
02127,results_MA/02127_CI2_032020_02_12_56.csv,03/20/20 02:12
01510,results_MA/01510_CI1_032020_02_12_58.csv,03/20/20 02:12
01550,results_MA/01550_CI1_032020_02_12_59.csv,03/20/20 02:12
01805,results_MA/01805_CI2_032020_02_13_02.csv,03/20/20 02:13
02667,results_MA/02667_CI2_032020_02_13_03.csv,03/20/20 02:13
02474,results_MA/02474_CI2_032020_02_13_04.csv,03/20/20 02:13
02038,results_MA/02038_CI1_032020_02_13_06.csv,03/20/20 02:13
02661,results_MA/02661_CI2_032020_02_13_07.csv,03/20/20 02:13
02777,results_MA/02777_CI1_032020_02_13_09.csv,03/20/20 02:13
02110,results_MA/02110_CI2_032020_02_13_10.csv,03/20/20 02:13
02133,results_MA/02133_CI2_032020_02_13_11.csv,03/20/20 02:13
01151,results_MA/01151_CI4_032020_02_13_13.csv,03/20/20 02:13
01053,results_MA/01053_CI1_032020_02_13_14.csv,03/20/20 02:13
01226,results_MA/01226_CI4_032020_02_13_16.csv,03/20/20 02:13
02145,results_MA/02145_CI2_032020_02_13_18.csv,03/20/20 02:13
02558,results_MA/02558_CI2_032020_02_13_21.csv,03/20/20 02:13
02144,results_MA/02144_CI2_032020_02_13_22.csv,03/20/20 02:13
02494,results_MA/02494_CI2_032020_02_20_04.csv,03/20/20 02:20
02725,results_MA/02725_CI1_032020_02_20_06.csv,03/20/20 02:20
02478,results_MA/02478_CI2_032020_02_20_08.csv,03/20/20 02:20
02368,results_MA/02368_CI1_032020_02_20_09.csv,03/20/20 02:20
01581,results_MA/01581_CI1_032020_02_20_11.csv,03/20/20 02:20
02655,results_MA/02655_CI2_032020_02_20_12.csv,03/20/20 02:20
01243,results_MA/01243_CI4_032020_02_20_14.csv,03/20/20 02:20
02051,results_MA/02051_CI2_032020_02_20_15.csv,03/20/20 02:20
01543,results_MA/01543_CI1_032020_02_20_16.csv,03/20/20 02:20
01965,results_MA/01965_CI1_032020_02_20_18.csv,03/20/20 02:20
01256,results_MA/01256_CI4_032020_02_20_21.csv,03/20/20 02:20
01235,results_MA/01235_CI4_032020_02_20_25.csv,03/20/20 02:20
01222,results_MA/01222_CI1_032020_02_20_26.csv,03/20/20 02:20
01095,results_MA/01095_CI1_032020_02_20_27.csv,03/20/20 02:20
02648,results_MA/02648_CI2_032020_02_20_28.csv,03/20/20 02:20
02671,results_MA/02671_CI2_032020_02_20_32.csv,03/20/20 02:20
01097,results_MA/01097_CI4_032020_02_20_33.csv,03/20/20 02:20
02345,results_MA/02345_CI2_032020_02_20_37.csv,03/20/20 02:20
02461,results_MA/02461_CI2_032020_02_20_38.csv,03/20/20 02:20
01012,results_MA/01012_CI4_032020_02_20_39.csv,03/20/20 02:20
02072,results_MA/02072_CI1_032020_02_20_41.csv,03/20/20 02:20
01506,results_MA/01506_CI1_032020_02_22_54.csv,03/20/20 02:22
01841,results_MA/01841_CI1_032020_02_22_56.csv,03/20/20 02:22
01503,results_MA/01503_CI1_032020_02_22_59.csv,03/20/20 02:22
01105,results_MA/01105_CI4_032020_02_24_09.csv,03/20/20 02:24
01966,results_MA/01966_CI1_032020_02_24_11.csv,03/20/20 02:24
01431,results_MA/01431_CI5_032020_02_24_12.csv,03/20/20 02:24
02151,results_MA/02151_CI1_032020_02_26_44.csv,03/20/20 02:26
02739,results_MA/02739_CI2_032020_02_26_47.csv,03/20/20 02:26
02119,results_MA/02119_CI2_032020_02_26_48.csv,03/20/20 02:26
02152,results_MA/02152_CI1_032020_02_26_49.csv,03/20/20 02:26
02492,results_MA/02492_CI2_032020_02_29_16.csv,03/20/20 02:29
01102,results_MA/01102_CI4_032020_02_29_18.csv,03/20/20 02:29
01585,results_MA/01585_CI1_032020_02_29_19.csv,03/20/20 02:29
01862,results_MA/01862_CI1_032020_02_29_20.csv,03/20/20 02:29
01035,results_MA/01035_CI4_032020_02_29_23.csv,03/20/20 02:29
02375,results_MA/02375_CI1_032020_02_29_24.csv,03/20/20 02:29
02644,results_MA/02644_CI2_032020_02_29_25.csv,03/20/20 02:29
02115,results_MA/02115_CI2_032020_02_29_26.csv,03/20/20 02:29
01863,results_MA/01863_CI1_032020_02_29_28.csv,03/20/20 02:29
01970,results_MA/01970_CI1_032020_02_29_29.csv,03/20/20 02:29
01748,results_MA/01748_CI2_032020_02_29_30.csv,03/20/20 02:29
01007,results_MA/01007_CI1_032020_02_29_34.csv,03/20/20 02:29
02055,results_MA/02055_CI1_032020_02_34_51.csv,03/20/20 02:34
02537,results_MA/02537_CI2_032020_02_34_52.csv,03/20/20 02:34
01225,results_MA/01225_CI1_032020_02_37_33.csv,03/20/20 02:37
01752,results_MA/01752_CI1_032020_02_37_34.csv,03/20/20 02:37
01535,results_MA/01535_CI1_032020_02_37_36.csv,03/20/20 02:37
02712,results_MA/02712_CI1_032020_02_37_37.csv,03/20/20 02:37
01093,results_MA/01093_CI4_032020_02_37_38.csv,03/20/20 02:37
02053,results_MA/02053_CI2_032020_02_37_40.csv,03/20/20 02:37
01081,results_MA/01081_CI1_032020_02_37_44.csv,03/20/20 02:37
01034,results_MA/01034_CI4_032020_02_37_45.csv,03/20/20 02:37
02201,results_MA/02201_CI2_032020_02_37_47.csv,03/20/20 02:37
02630,results_MA/02630_CI2_032020_02_37_48.csv,03/20/20 02:37
02790,results_MA/02790_CI1_032020_02_37_50.csv,03/20/20 02:37
02066,results_MA/02066_CI1_032020_02_37_51.csv,03/20/20 02:37
01106,results_MA/01106_CI4_032020_02_37_52.csv,03/20/20 02:37
01242,results_MA/01242_CI4_032020_02_37_54.csv,03/20/20 02:37
01003,results_MA/01003_CI4_032020_02_38_30.csv,03/20/20 02:38
01464,results_MA/01464_CI1_032020_02_38_31.csv,03/20/20 02:38
02668,results_MA/02668_CI2_032020_02_38_33.csv,03/20/20 02:38
02649,results_MA/02649_CI2_032020_02_39_16.csv,03/20/20 02:39
01515,results_MA/01515_CI1_032020_02_39_17.csv,03/20/20 02:39
01267,results_MA/01267_CI1_032020_02_39_19.csv,03/20/20 02:39
02647,results_MA/02647_CI2_032020_02_39_21.csv,03/20/20 02:39
01220,results_MA/01220_CI1_032020_02_39_22.csv,03/20/20 02:39
01119,results_MA/01119_CI4_032020_02_39_24.csv,03/20/20 02:39
01229,results_MA/01229_CI1_032020_02_39_25.csv,03/20/20 02:39
01092,results_MA/01092_CI1_032020_02_42_39.csv,03/20/20 02:42
02764,results_MA/02764_CI1_032020_02_42_40.csv,03/20/20 02:42
01247,results_MA/01247_CI1_032020_02_42_42.csv,03/20/20 02:42
01005,results_MA/01005_CI1_040420_02_02_22.csv,04/04/20 02:02
